is_crop,latitude,longitude,subset
0.0,7.27368647,1.04554284,testing
1.0,9.89637361,0.62825516,testing
1.0,10.47871931,0.40180289,testing
1.0,6.34883103,1.61096307,testing
1.0,7.0436209,1.49400497,testing
0.0,7.47170507,0.82764852,testing
0.0,6.40495376,1.41192015,testing
0.0,8.62319553,0.83863425,testing
0.0,6.89561433,1.48661868,testing
0.75,9.75255748,1.29867217,testing
0.25,6.2599698,1.18466901,testing
0.75,7.88069695,1.38748726,testing
0.0,6.57388634,1.15293555,testing
0.0,9.53643382,0.23899263,testing
0.25,6.75273769,0.71100407,testing
0.0,8.38998827,0.7125249,testing
0.75,10.00004694,1.31295846,testing
0.0,6.95672985,0.62032128,testing
0.75,8.26223971,0.97504105,testing
0.75,10.95966356,0.65461618,testing
1.0,10.31535445,0.48752765,testing
0.0,8.43558031,0.75901234,testing
0.0,6.69856942,1.35737534,testing
0.0,9.75897961,1.01261904,testing
0.75,6.96198772,1.11778955,testing
0.0,6.24654046,1.40275984,testing
0.0,9.38934159,1.21515731,testing
0.25,7.95878566,0.88574463,testing
0.0,7.80737717,0.95280297,testing
0.75,8.58570499,1.59910004,testing
1.0,10.19240353,0.80618174,testing
0.25,6.84145382,0.91699531,testing
1.0,7.65270178,1.28344913,testing
1.0,10.97005834,0.2090513,testing
1.0,10.561161,0.31372166,testing
0.25,6.42034999,1.52223528,testing
0.75,10.73871733,0.28058656,testing
0.25,7.67130137,1.464803,testing
0.0,11.04943304,0.23879143,testing
1.0,7.87260406,1.40856928,testing
0.75,8.25583348,1.33523975,testing
0.0,8.12740396,1.59969155,testing
0.0,7.12269043,0.79236536,testing
0.75,10.2788347,0.68155989,testing
0.0,7.47999666,1.44740653,testing
1.0,6.49200565,0.78413219,testing
0.75,10.79367406,0.50524496,testing
0.75,10.82681183,0.14006683,testing
0.0,9.17344345,1.2327208,testing
0.75,7.64682208,1.22148954,testing
0.0,7.79324689,0.91215885,testing
0.75,7.13753321,1.13399841,testing
1.0,7.43952412,1.3303286,testing
0.25,8.18264975,1.0706586,testing
0.0,7.7417361,1.01131724,testing
1.0,6.25486289,1.05025023,testing
1.0,7.73126576,1.6002438,testing
0.25,7.74508329,1.08185651,testing
0.0,6.57532736,1.50714096,testing
0.75,8.68378271,1.12941985,testing
0.0,10.3259995,0.53731131,testing
0.0,7.83231729,0.88057524,testing
0.75,6.47281023,1.50243622,testing
1.0,11.03764659,0.04831114,testing
0.0,9.0115378,1.49387698,testing
0.0,9.13864489,1.39104653,testing
0.0,9.18674181,1.34495099,testing
