latitude,longitude,subset,is_crop,crops_2020,island,acreage
19.96225591,-155.24058194,training,1.0,Tropical Fruits,Big Island,1.17517996
19.96233066,-155.23976559,training,1.0,Tropical Fruits,Big Island,0.59063703
19.96094959,-155.23967551,training,1.0,Tropical Fruits,Big Island,0.67586499
19.96149742,-155.23913544,training,1.0,Tropical Fruits,Big Island,1.71515
19.96845346,-155.24694489,training,1.0,Tropical Fruits,Big Island,12.16720009
19.97418767,-155.2308945,training,1.0,Tropical Fruits,Big Island,16.2147007
19.97285503,-155.26522243,training,0.0,Commercial Forestry,Big Island,14.61709976
19.97097024,-155.26338432,training,0.0,Commercial Forestry,Big Island,20.41080093
19.97018856,-155.26175891,training,0.0,Commercial Forestry,Big Island,6.65904999
19.96910991,-155.26125618,training,0.0,Commercial Forestry,Big Island,4.527349950000001
19.96943769,-155.25905529,training,0.0,Commercial Forestry,Big Island,20.34690094
19.96581814,-155.26155961,training,0.0,Commercial Forestry,Big Island,79.70709991
19.962693,-155.26264919,training,0.0,Commercial Forestry,Big Island,7.973110200000001
19.9671906,-155.26506449,training,0.0,Commercial Forestry,Big Island,9.97496986
19.96894406,-155.26450905,training,0.0,Commercial Forestry,Big Island,3.01114011
19.97848182,-155.27542223,training,0.0,Commercial Forestry,Big Island,61.332901
19.98634111,-155.2696271,training,0.0,Commercial Forestry,Big Island,43.20819855
19.98684352,-155.27152656,training,0.0,Commercial Forestry,Big Island,27.74990082
19.99040643,-155.26696674,training,0.0,Commercial Forestry,Big Island,6.74658012
19.99275425,-155.26790489,training,0.0,Commercial Forestry,Big Island,24.47500038
19.99272567,-155.26580995,training,0.0,Commercial Forestry,Big Island,1.23085999
19.99132086,-155.26503767,training,0.0,Commercial Forestry,Big Island,22.54140091
19.98712989,-155.26296615,training,0.0,Commercial Forestry,Big Island,6.518219950000001
19.97562878,-155.26956591,training,0.0,Commercial Forestry,Big Island,37.39300156
19.98013397,-155.26323906,training,0.0,Commercial Forestry,Big Island,46.01229858
19.98146448,-155.26477537,training,0.0,Commercial Forestry,Big Island,27.23450089
19.98854543,-155.25836701,training,0.0,Commercial Forestry,Big Island,51.14210129
19.99284414,-155.25241626,training,0.0,Commercial Forestry,Big Island,17.95359993
19.98898765,-155.2520882,training,0.0,Commercial Forestry,Big Island,60.26060104
19.98505358,-155.25820643,training,0.0,Commercial Forestry,Big Island,60.26910019
19.98333388,-155.25597295,training,0.0,Commercial Forestry,Big Island,39.74359894
19.98116763,-155.2374649,training,1.0,Tropical Fruits,Big Island,12.38840008
19.98157404,-155.24046915,training,1.0,Diversified Crop,Big Island,3.77147007
19.98234633,-155.23954237,training,1.0,Tropical Fruits,Big Island,8.25951958
19.9797676,-155.23905272,training,1.0,Diversified Crop,Big Island,0.604523
19.97954945,-155.24997116,training,0.0,Pasture,Big Island,313.00900269
19.9740738,-155.26267394,training,0.0,Pasture,Big Island,1.10508001
19.99965098,-155.25379827,training,0.0,Pasture,Big Island,52.51900101
19.98580016,-155.26856588,training,0.0,Commercial Forestry,Big Island,5.150340079999999
19.96994201,-155.27216505,training,0.0,Commercial Forestry,Big Island,32.283100129999994
19.96821651,-155.27849741,training,0.0,Pasture,Big Island,214.03300476
19.97492736,-155.28206892,training,0.0,Pasture,Big Island,290.01599121
19.95231683,-155.52119128,training,0.0,Pasture,Big Island,146452.0
19.96728665,-155.27326771,training,0.0,Pasture,Big Island,2.32570004
20.01734037,-155.29818255,training,0.0,Commercial Forestry,Big Island,86.00389862
20.01544303,-155.29016643,training,0.0,Commercial Forestry,Big Island,32.1609993
20.01588743,-155.29198364,training,0.0,Commercial Forestry,Big Island,36.87480164
20.01447862,-155.2885963,training,0.0,Commercial Forestry,Big Island,28.8973999
20.0103831,-155.28773237,training,0.0,Commercial Forestry,Big Island,1.24659002
20.01069073,-155.28943391,training,0.0,Commercial Forestry,Big Island,0.636204
20.01922131,-155.28786459,training,0.0,Commercial Forestry,Big Island,15.62619972
20.00755907,-155.30286117,training,0.0,Commercial Forestry,Big Island,27.57379913
20.0077537,-155.30096817,training,0.0,Commercial Forestry,Big Island,24.18359947
19.99971295,-155.30597538,training,0.0,Commercial Forestry,Big Island,39.19279861
20.00036583,-155.30781602,training,0.0,Commercial Forestry,Big Island,49.82009888
19.9947209,-155.31077649,training,0.0,Commercial Forestry,Big Island,15.29710007
19.99463265,-155.31257763,training,0.0,Commercial Forestry,Big Island,7.75999022
19.99366867,-155.30924509,training,0.0,Commercial Forestry,Big Island,23.65870094
19.99351116,-155.30766149,training,0.0,Commercial Forestry,Big Island,8.0380497
19.99039011,-155.30604533,training,0.0,Commercial Forestry,Big Island,34.293399810000004
19.98953616,-155.30444926,training,0.0,Commercial Forestry,Big Island,6.41203022
19.99666036,-155.30155506,training,0.0,Commercial Forestry,Big Island,55.47200012
19.99884308,-155.30341835,training,0.0,Commercial Forestry,Big Island,30.63150024
20.00029878,-155.30143363,training,0.0,Commercial Forestry,Big Island,16.83819962
20.00469003,-155.29961772,training,0.0,Commercial Forestry,Big Island,12.95639992
20.00583519,-155.29790894,training,0.0,Commercial Forestry,Big Island,25.99970055
19.99993559,-155.2972416,training,0.0,Commercial Forestry,Big Island,14.0532999
20.00803884,-155.29494038,training,0.0,Commercial Forestry,Big Island,43.18289948
20.00705666,-155.29353529,training,0.0,Commercial Forestry,Big Island,39.63249969
20.00389086,-155.29335836,training,0.0,Commercial Forestry,Big Island,35.47750092
20.00484706,-155.29176866,training,0.0,Commercial Forestry,Big Island,23.47019958
20.00575674,-155.28981446,training,0.0,Commercial Forestry,Big Island,28.11330032
20.00574181,-155.28833643,training,0.0,Commercial Forestry,Big Island,21.97789955
20.01186793,-155.28861011,training,0.0,Commercial Forestry,Big Island,7.41318989
19.93346384,-155.30689881,training,0.0,Pasture,Big Island,1227.52001953
20.0128827,-155.30872648,training,1.0,Tropical Fruits,Big Island,4.39067984
20.02295578,-155.31436897,training,0.0,Commercial Forestry,Big Island,79.04109955
20.02834985,-155.31266627,training,0.0,Commercial Forestry,Big Island,31.59530067
20.02635397,-155.30715412,training,0.0,Commercial Forestry,Big Island,17.7954998
20.02166925,-155.30946138,training,0.0,Commercial Forestry,Big Island,48.93450165
20.02467913,-155.30272229,training,0.0,Commercial Forestry,Big Island,11.83119965
20.02051499,-155.30281534,training,0.0,Commercial Forestry,Big Island,97.34780121
19.99956202,-155.34846385,training,0.0,Commercial Forestry,Big Island,51.350700380000006
20.00599494,-155.34685509,training,0.0,Commercial Forestry,Big Island,19.260299680000003
19.99923291,-155.35354516,training,0.0,Commercial Forestry,Big Island,10.84049988
20.00566339,-155.34972668,training,0.0,Commercial Forestry,Big Island,45.37070084
20.00211061,-155.35295048,training,0.0,Commercial Forestry,Big Island,26.3314991
20.00594347,-155.35246869,training,0.0,Commercial Forestry,Big Island,16.71240044
20.01045369,-155.3502942,training,0.0,Commercial Forestry,Big Island,54.64780045
20.01419236,-155.34607248,training,0.0,Commercial Forestry,Big Island,88.62840271
20.01287646,-155.34342854,training,0.0,Commercial Forestry,Big Island,32.293598180000004
20.02009619,-155.3427475,training,0.0,Commercial Forestry,Big Island,40.38800049
20.00219728,-155.35790321,training,0.0,Commercial Forestry,Big Island,66.87000275
20.00987636,-155.35370354,training,0.0,Commercial Forestry,Big Island,48.87340164
20.00943428,-155.3564935,training,0.0,Commercial Forestry,Big Island,66.82369995
20.01962288,-155.35059459,training,0.0,Commercial Forestry,Big Island,42.04320145
20.02116898,-155.33872296,training,0.0,Commercial Forestry,Big Island,9.61732006
20.02192409,-155.33681562,training,0.0,Commercial Forestry,Big Island,21.20709991
20.02186873,-155.33536301,training,0.0,Commercial Forestry,Big Island,6.164110180000001
20.0200606,-155.33541468,training,0.0,Commercial Forestry,Big Island,3.45005012
20.02098728,-155.33294787,training,0.0,Commercial Forestry,Big Island,24.08410072
20.01741797,-155.33537124,training,0.0,Commercial Forestry,Big Island,3.3078599
20.01381216,-155.33301316,training,0.0,Commercial Forestry,Big Island,12.96930027
20.01835667,-155.33184544,training,0.0,Commercial Forestry,Big Island,32.939399720000004
20.01857713,-155.32993002,training,0.0,Commercial Forestry,Big Island,34.13180161
20.02067455,-155.32753333,training,0.0,Commercial Forestry,Big Island,5.42392015
20.01991252,-155.32452634,training,0.0,Commercial Forestry,Big Island,3.39126992
19.99198729,-155.32748416,training,0.0,Commercial Forestry,Big Island,18.66939926
19.9945658,-155.32244267,training,0.0,Commercial Forestry,Big Island,16.863599779999998
19.99546593,-155.32366917,training,0.0,Commercial Forestry,Big Island,32.37200165
19.99574283,-155.32639225,training,0.0,Commercial Forestry,Big Island,25.5590992
20.00433704,-155.32469723,training,0.0,Commercial Forestry,Big Island,62.09019852
20.01325029,-155.3218931,training,0.0,Commercial Forestry,Big Island,34.25299835
20.00988748,-155.32402272,training,0.0,Commercial Forestry,Big Island,2.85257006
20.01546636,-155.32249551,training,0.0,Commercial Forestry,Big Island,3.25533009
20.00848335,-155.31479622,training,0.0,Commercial Forestry,Big Island,24.80719948
20.00976633,-155.31288743,training,0.0,Commercial Forestry,Big Island,21.89559937
20.00560233,-155.31417539,training,0.0,Commercial Forestry,Big Island,14.98999977
20.00188577,-155.3164713,training,0.0,Commercial Forestry,Big Island,23.03120041
20.00208193,-155.31192302,training,0.0,Commercial Forestry,Big Island,7.36383009
20.00186555,-155.31423395,training,0.0,Commercial Forestry,Big Island,9.48801994
20.00514269,-155.30955795,training,0.0,Commercial Forestry,Big Island,5.48883009
20.00911693,-155.30923069,training,0.0,Commercial Forestry,Big Island,19.24850082
20.00876367,-155.30777929,training,0.0,Commercial Forestry,Big Island,25.03370094
20.00849006,-155.30559258,training,0.0,Commercial Forestry,Big Island,45.44630051
20.00266567,-155.30953187,training,0.0,Commercial Forestry,Big Island,9.91436958
20.01710527,-155.34834478,training,0.0,Commercial Forestry,Big Island,63.14599991
19.14302352,-155.85856233,training,1.0,Macadamia Nuts,Big Island,1584.82995605
19.17297748,-155.86779171,training,1.0,Macadamia Nuts,Big Island,86.33229828
19.17107089,-155.86436139,training,1.0,Macadamia Nuts,Big Island,7.11245012
19.18153421,-155.85962823,training,1.0,Macadamia Nuts,Big Island,4.42492008
19.18125626,-155.85805184,training,1.0,Macadamia Nuts,Big Island,12.21730042
19.18728943,-155.85828573,training,1.0,Macadamia Nuts,Big Island,15.6633997
19.19464432,-155.86834702,training,1.0,Coffee,Big Island,2.67442012
19.19366389,-155.87144745,training,1.0,Macadamia Nuts,Big Island,7.34648991
19.19379863,-155.87041365,training,1.0,Macadamia Nuts,Big Island,7.43620014
19.19596098,-155.86648942,training,1.0,Tropical Fruits,Big Island,6.11268997
19.19351829,-155.86839407,training,1.0,Coffee,Big Island,2.79306006
19.18646733,-155.86520685,training,1.0,Diversified Crop,Big Island,2.07428002
19.18863842,-155.8606251,training,1.0,Coffee,Big Island,8.08798981
19.16590302,-155.86371659,training,0.0,Pasture,Big Island,13.43350029
19.19383252,-155.86186454,training,1.0,Macadamia Nuts,Big Island,0.60373902
19.19473602,-155.85654193,training,1.0,Coffee,Big Island,1.34020996
19.1949092,-155.86190522,training,1.0,Macadamia Nuts,Big Island,0.57625699
19.1959007,-155.85670263,training,1.0,Macadamia Nuts,Big Island,2.21181989
19.19624934,-155.85941155,training,1.0,Coffee,Big Island,1.26344001
19.19899342,-155.86984086,training,1.0,Coffee,Big Island,7.13138008
19.20203063,-155.85709023,training,1.0,Coffee,Big Island,12.15299988
19.20148557,-155.86105106,training,1.0,Macadamia Nuts,Big Island,12.20219994
19.20428727,-155.87195201,training,1.0,Macadamia Nuts,Big Island,56.23770141999999
19.20239988,-155.8618963,training,1.0,Macadamia Nuts,Big Island,13.88829994
19.2029582,-155.86293865,training,1.0,Macadamia Nuts,Big Island,11.44050026
19.20482377,-155.86004935,training,1.0,Coffee,Big Island,6.0809598
19.2042415,-155.87534901,training,1.0,Macadamia Nuts,Big Island,10.95189953
19.20726406,-155.86251556,training,1.0,Macadamia Nuts,Big Island,27.51659966
19.2073715,-155.86020011,training,1.0,Macadamia Nuts,Big Island,4.04307985
19.20815557,-155.86889562,training,1.0,Macadamia Nuts,Big Island,6.07012987
19.21085864,-155.86150927,training,1.0,Coffee,Big Island,6.75695992
19.20571995,-155.85784507,training,1.0,Coffee,Big Island,13.60630035
19.20873107,-155.86146355,training,1.0,Coffee,Big Island,5.45238018
19.20910353,-155.86668371,training,1.0,Macadamia Nuts,Big Island,5.62040997
19.20206285,-155.86913662,training,1.0,Macadamia Nuts,Big Island,1.58781004
19.2074992,-155.87304576,training,1.0,Macadamia Nuts,Big Island,5.31282997
19.20788115,-155.87620827,training,1.0,Macadamia Nuts,Big Island,10.92179966
19.19767436,-155.8740706,training,1.0,Macadamia Nuts,Big Island,15.7045002
19.20173633,-155.86913241,training,1.0,Coffee,Big Island,0.93969703
19.20691809,-155.8659911,training,1.0,Macadamia Nuts,Big Island,7.76734018
19.20751159,-155.8582613,training,1.0,Macadamia Nuts,Big Island,4.722300049999999
19.19487598,-155.86426268,training,1.0,Macadamia Nuts,Big Island,4.70654011
19.20469807,-155.86147244,training,1.0,Coffee,Big Island,2.16353011
19.20401025,-155.85802473,training,1.0,Diversified Crop,Big Island,2.63612008
19.20852147,-155.85993426,training,1.0,Coffee,Big Island,1.07617998
19.2085017,-155.85602369,training,1.0,Coffee,Big Island,4.64893007
19.21255639,-155.86509812,training,1.0,Macadamia Nuts,Big Island,6.7544899
19.21304016,-155.86247644,training,1.0,Macadamia Nuts,Big Island,6.6768899
19.21410412,-155.86042227,training,1.0,Macadamia Nuts,Big Island,12.65789986
19.2135507,-155.85935028,training,1.0,Coffee,Big Island,4.40357018
19.20969778,-155.86235234,training,1.0,Coffee,Big Island,0.47893101
19.2103417,-155.86434922,training,1.0,Coffee,Big Island,7.80413008
19.20892984,-155.87010421,training,1.0,Macadamia Nuts,Big Island,4.50231981
19.21132062,-155.8672733,training,1.0,Coffee,Big Island,6.3538599
19.2044107,-155.86912572,training,0.0,Pasture,Big Island,2.97036004
19.2003624,-155.87480395,training,0.0,Pasture,Big Island,93.83499908
19.20083259,-155.8709121,training,1.0,Coffee,Big Island,3.59439993
19.19795093,-155.87178651,training,1.0,Coffee,Big Island,2.95906997
19.20687237,-155.86480444,training,1.0,Macadamia Nuts,Big Island,5.18052006
19.20653123,-155.86980333,training,0.0,Pasture,Big Island,13.58899975
19.2084934,-155.86576773,training,1.0,Coffee,Big Island,2.79035997
19.20980016,-155.86583967,training,1.0,Macadamia Nuts,Big Island,4.622270110000001
19.21206939,-155.88148723,training,1.0,Coffee,Big Island,2.93855
19.21216876,-155.87743096,training,1.0,Macadamia Nuts,Big Island,2.75395989
19.21385526,-155.87747983,training,1.0,Macadamia Nuts,Big Island,2.42047
19.21210729,-155.88285678,training,1.0,Macadamia Nuts,Big Island,2.9179399
19.18122998,-155.86184182,training,0.0,Pasture,Big Island,32.30619812
19.21555453,-155.86646454,training,1.0,Macadamia Nuts,Big Island,27.60750008
19.21682806,-155.870911,training,1.0,Macadamia Nuts,Big Island,2.71118999
19.22768852,-155.87216718,training,1.0,Macadamia Nuts,Big Island,12.68260002
19.2006026,-155.85352473,training,1.0,Macadamia Nuts,Big Island,115.06800079
19.27214269,-155.87652935,training,1.0,Coffee,Big Island,3.36002994
19.27232667,-155.86763133,training,1.0,Macadamia Nuts,Big Island,45.4469986
19.27659343,-155.87484846,training,1.0,Macadamia Nuts,Big Island,2.35598993
19.25733403,-155.84426959,training,0.0,Pasture,Big Island,308.33700562
19.27533336,-155.86523256,training,1.0,Macadamia Nuts,Big Island,0.39976799
19.27961416,-155.87270082,training,1.0,Macadamia Nuts,Big Island,7.010489939999999
19.2824997,-155.87163166,training,1.0,Macadamia Nuts,Big Island,6.57244015
19.28392438,-155.87514842,training,1.0,Macadamia Nuts,Big Island,12.89220047
19.28686327,-155.87482074,training,1.0,Macadamia Nuts,Big Island,9.39377975
19.28201376,-155.86876747,training,1.0,Coffee,Big Island,13.09749985
19.28035304,-155.86811057,training,1.0,Macadamia Nuts,Big Island,6.66260004
19.28344044,-155.87244841,training,1.0,Macadamia Nuts,Big Island,1.95183003
19.28845086,-155.87205129,training,1.0,Macadamia Nuts,Big Island,2.79712009
19.28674532,-155.87211466,training,1.0,Macadamia Nuts,Big Island,5.88594007
19.28272719,-155.86724563,training,1.0,Macadamia Nuts,Big Island,2.39898992
19.27892645,-155.87481026,training,1.0,Coffee,Big Island,1.13990998
19.28987966,-155.87166025,training,1.0,Macadamia Nuts,Big Island,5.60905981
19.29228195,-155.87192612,training,1.0,Macadamia Nuts,Big Island,9.68216038
19.29533438,-155.86113773,training,1.0,Macadamia Nuts,Big Island,2.5927
19.29469914,-155.87241735,training,1.0,Macadamia Nuts,Big Island,14.78349972
19.29534699,-155.86872638,training,1.0,Coffee,Big Island,5.67343998
19.29418312,-155.8691636,training,1.0,Coffee,Big Island,8.22947025
19.29377179,-155.86274132,training,1.0,Coffee,Big Island,20.62730026
19.29710168,-155.87247857,training,1.0,Coffee,Big Island,6.685880180000001
19.2984676,-155.87300922,training,1.0,Coffee,Big Island,1.73484004
19.30365869,-155.86901697,training,1.0,Coffee,Big Island,3.34021997
19.31476192,-155.86645169,training,1.0,Macadamia Nuts,Big Island,2.7458601
19.30463839,-155.86969994,training,1.0,Coffee,Big Island,11.99909973
19.30807313,-155.86897138,training,1.0,Coffee,Big Island,7.14949989
19.31570564,-155.87286055,training,1.0,Coffee,Big Island,1.24522996
19.31230265,-155.87226372,training,1.0,Coffee,Big Island,0.66687298
19.31357393,-155.87122712,training,1.0,Tropical Fruits,Big Island,1.02148998
19.31339291,-155.87315409,training,1.0,Coffee,Big Island,10.20030022
19.31772798,-155.86685998,training,1.0,Coffee,Big Island,4.15206003
19.31818525,-155.87002685,training,1.0,Coffee,Big Island,11.37339973
19.31929814,-155.86115451,training,1.0,Macadamia Nuts,Big Island,9.10634041
19.33587757,-155.86595644,training,1.0,Coffee,Big Island,169.42900085
19.33895757,-155.87536303,training,1.0,Tropical Fruits,Big Island,4.74306011
19.33987724,-155.87361156,training,1.0,Coffee,Big Island,1.45286
19.33987562,-155.87512199,training,1.0,Tropical Fruits,Big Island,2.16489005
19.33916634,-155.8732836,training,1.0,Tropical Fruits,Big Island,1.29512
19.34431862,-155.86714307,training,1.0,Macadamia Nuts,Big Island,76.39459991
19.34666041,-155.87364831,training,1.0,Macadamia Nuts,Big Island,6.37366009
19.34754526,-155.86451196,training,1.0,Macadamia Nuts,Big Island,3.49173999
19.34431318,-155.87389771,training,1.0,Coffee,Big Island,2.83855009
19.34280313,-155.8712381,training,1.0,Macadamia Nuts,Big Island,6.0823698
19.34255877,-155.86729007,training,1.0,Macadamia Nuts,Big Island,2.49013996
19.31709318,-155.86246025,training,1.0,Coffee,Big Island,5.115280149999999
19.32005165,-155.86714768,training,0.0,Pasture,Big Island,6.742640020000001
19.32081815,-155.87290317,training,0.0,Pasture,Big Island,1.55259001
19.14949236,-155.88284782,training,0.0,Pasture,Big Island,4455.27001953
19.22278215,-155.86742791,training,0.0,Pasture,Big Island,362.32501221
19.33143201,-155.87700365,training,0.0,Pasture,Big Island,350.56900024000004
19.36129489,-155.88371441,training,0.0,Pasture,Big Island,1202.2800293
19.38904139,-155.89061084,training,0.0,Pasture,Big Island,1598.54003906
19.34721693,-155.86895198,training,1.0,Coffee,Big Island,17.447500230000003
19.34543422,-155.86976023,training,1.0,Macadamia Nuts,Big Island,2.11310005
19.35117033,-155.87370339,training,1.0,Macadamia Nuts,Big Island,32.15179825
19.35162742,-155.86603442,training,1.0,Coffee,Big Island,2.32920003
19.36002718,-155.87415097,training,1.0,Macadamia Nuts,Big Island,21.07760048
19.36193828,-155.87422996,training,1.0,Macadamia Nuts,Big Island,37.83110046
19.3672999,-155.8780001,training,1.0,Coffee,Big Island,5.99083996
19.37274058,-155.87874188,training,1.0,Macadamia Nuts,Big Island,3.18376994
19.37725933,-155.87443641,training,1.0,Coffee,Big Island,2.02866006
19.38498336,-155.87692672,training,1.0,Coffee,Big Island,0.99199998
19.3852694,-155.87510872,training,1.0,Coffee,Big Island,0.30315799
19.38358736,-155.87722882,training,1.0,Coffee,Big Island,1.50527
19.3844746,-155.87686079,training,1.0,Coffee,Big Island,1.56046999
19.38414716,-155.87560017,training,1.0,Coffee,Big Island,0.750983
19.38456692,-155.87228683,training,1.0,Coffee,Big Island,0.78855503
19.38487946,-155.87002676,training,1.0,Coffee,Big Island,1.11644006
19.38542471,-155.86710536,training,1.0,Coffee,Big Island,0.49620301
19.39034312,-155.8648508,training,1.0,Coffee,Big Island,4.33178997
19.39091609,-155.86780461,training,1.0,Coffee,Big Island,8.54207993
19.39443096,-155.86641815,training,1.0,Coffee,Big Island,4.833209989999999
19.40726824,-155.88253585,training,1.0,Coffee,Big Island,5.46184015
19.41294812,-155.87765807,training,1.0,Coffee,Big Island,3.85823989
19.41586807,-155.88320074,training,1.0,Macadamia Nuts,Big Island,15.96249962
19.41693504,-155.87729686,training,1.0,Coffee,Big Island,9.81239986
19.4194462,-155.88200608,training,1.0,Macadamia Nuts,Big Island,2.14949989
19.42337755,-155.87622382,training,1.0,Macadamia Nuts,Big Island,74.48120117
19.41514034,-155.87646437,training,1.0,Macadamia Nuts,Big Island,0.974796
19.41543102,-155.87527348,training,1.0,Macadamia Nuts,Big Island,2.70763993
19.41612952,-155.87512795,training,1.0,Macadamia Nuts,Big Island,1.90304995
19.41794022,-155.87929845,training,1.0,Coffee,Big Island,1.66804004
19.41976853,-155.87385083,training,1.0,Macadamia Nuts,Big Island,35.65209961
19.4219289,-155.87435626,training,1.0,Macadamia Nuts,Big Island,1.45674002
19.41278855,-155.87973302,training,1.0,Tropical Fruits,Big Island,4.13726997
19.41359556,-155.87905165,training,1.0,Macadamia Nuts,Big Island,3.74417996
19.41281528,-155.88211367,training,1.0,Coffee,Big Island,5.93332005
19.41908406,-155.88432505,training,1.0,Coffee,Big Island,8.31110001
19.4121511,-155.87654533,training,1.0,Tropical Fruits,Big Island,3.35263991
19.41479318,-155.87470265,training,1.0,Coffee,Big Island,5.69379997
19.41571805,-155.87699775,training,1.0,Coffee,Big Island,2.98645997
19.42293832,-155.87959697,training,1.0,Macadamia Nuts,Big Island,1.80478001
19.41457359,-155.88219255,training,1.0,Macadamia Nuts,Big Island,5.06767988
19.4202831,-155.88262346,training,1.0,Macadamia Nuts,Big Island,1.06436002
19.41646927,-155.87922758,training,1.0,Macadamia Nuts,Big Island,10.23460007
19.41309235,-155.87470003,training,1.0,Coffee,Big Island,0.94009602
19.41697092,-155.87212524,training,1.0,Diversified Crop,Big Island,13.90040016
19.41958099,-155.89114608,training,0.0,Pasture,Big Island,486.20999146
19.41459998,-155.88023094,training,1.0,Macadamia Nuts,Big Island,1.95855999
19.41392015,-155.88025938,training,1.0,Coffee,Big Island,0.41904601
19.41743873,-155.88256406,training,1.0,Banana,Big Island,4.45894003
19.41538441,-155.88116081,training,1.0,Coffee,Big Island,2.73812008
19.4212225,-155.87653007,training,1.0,Coffee,Big Island,2.70466995
19.42491864,-155.87016371,training,1.0,Tropical Fruits,Big Island,19.86560059
19.42217072,-155.8837698,training,1.0,Coffee,Big Island,2.47568989
19.42222191,-155.88145501,training,1.0,Coffee,Big Island,2.22673988
19.42701006,-155.8819804,training,1.0,Macadamia Nuts,Big Island,9.61658001
19.42809129,-155.88488068,training,1.0,Coffee,Big Island,12.9605999
19.42643692,-155.87900858,training,1.0,Macadamia Nuts,Big Island,2.25063992
19.42574309,-155.8833522,training,1.0,Macadamia Nuts,Big Island,2.12996006
19.42594801,-155.88137857,training,1.0,Coffee,Big Island,5.69424009
19.42496988,-155.88231401,training,1.0,Tropical Fruits,Big Island,3.76257992
19.42583837,-155.88824705,training,1.0,Coffee,Big Island,8.18912983
19.4248266,-155.88686337,training,1.0,Macadamia Nuts,Big Island,21.65970039
19.42768869,-155.8893249,training,1.0,Macadamia Nuts,Big Island,4.96771002
19.42956208,-155.88874933,training,1.0,Coffee,Big Island,5.43381023
19.42697372,-155.88768659,training,1.0,Coffee,Big Island,1.85836995
19.42685702,-155.88889884,training,1.0,Coffee,Big Island,2.14146996
19.43090188,-155.88429554,training,1.0,Macadamia Nuts,Big Island,12.661299710000002
19.42870702,-155.88250693,training,1.0,Macadamia Nuts,Big Island,7.03125
19.426794,-155.87692685,training,1.0,Coffee,Big Island,6.3403101
19.42759032,-155.8809756,training,1.0,Coffee,Big Island,2.04736996
19.42837215,-155.8811855,training,1.0,Coffee,Big Island,3.9512701
19.42769013,-155.87909969,training,1.0,Coffee,Big Island,2.83491993
19.42864495,-155.8769941,training,1.0,Coffee,Big Island,9.57433987
19.43053614,-155.87743524,training,1.0,Macadamia Nuts,Big Island,13.76659966
19.42753291,-155.87449617,training,1.0,Macadamia Nuts,Big Island,14.00459957
19.42638342,-155.87431361,training,1.0,Coffee,Big Island,4.19083977
19.42752689,-155.87177852,training,1.0,Macadamia Nuts,Big Island,12.16549969
19.4341584,-155.88330464,training,1.0,Macadamia Nuts,Big Island,4.139820100000001
19.43618734,-155.88751651,training,1.0,Coffee,Big Island,4.16044998
19.43550152,-155.87864629,training,1.0,Macadamia Nuts,Big Island,1.41858006
19.43338557,-155.88395682,training,1.0,Coffee,Big Island,10.02649975
19.4305767,-155.87156229,training,1.0,Coffee,Big Island,2.98933005
19.43064562,-155.87448826,training,1.0,Macadamia Nuts,Big Island,9.79504013
19.43447489,-155.87851753,training,1.0,Macadamia Nuts,Big Island,3.33185005
19.43460655,-155.8778824,training,1.0,Coffee,Big Island,1.74688995
19.43386352,-155.88786659,training,1.0,Macadamia Nuts,Big Island,4.3221302
19.43801989,-155.88712396,training,1.0,Macadamia Nuts,Big Island,25.80599976
19.43644194,-155.88260242,training,1.0,Coffee,Big Island,19.98959923
19.43619803,-155.88434035,training,1.0,Macadamia Nuts,Big Island,12.2507
19.43218209,-155.89209777,training,0.0,Pasture,Big Island,42.49369812
19.43073823,-155.89055651,training,1.0,Macadamia Nuts,Big Island,6.51281023
19.42916857,-155.88999232,training,0.0,Flowers / Foliage / Landscape,Big Island,6.68568993
19.433435,-155.86739259,training,1.0,Macadamia Nuts,Big Island,2.14218998
19.43399462,-155.8707382,training,1.0,Coffee,Big Island,135.79899597
19.43770622,-155.87023625,training,1.0,Macadamia Nuts,Big Island,9.8365202
19.4348723,-155.87037431,training,1.0,Macadamia Nuts,Big Island,2.93548012
19.42954662,-155.8861394,training,1.0,Coffee,Big Island,7.10072994
19.43244252,-155.88311613,training,1.0,Coffee,Big Island,10.3057003
19.4348821,-155.87935425,training,1.0,Coffee,Big Island,2.35116005
19.43709097,-155.87972505,training,1.0,Coffee,Big Island,5.35101986
19.43592909,-155.87773239,training,1.0,Macadamia Nuts,Big Island,3.20403004
19.43752753,-155.87487685,training,1.0,Coffee,Big Island,24.48080063
19.43940241,-155.87780994,training,1.0,Macadamia Nuts,Big Island,14.42090034
19.44118215,-155.87286,training,1.0,Macadamia Nuts,Big Island,7.90783978
19.44073555,-155.87600603,training,1.0,Coffee,Big Island,23.06209946
19.44295922,-155.87775958,training,1.0,Macadamia Nuts,Big Island,19.33239937
19.44275323,-155.87439717,training,1.0,Coffee,Big Island,15.919699670000002
19.4374479,-155.87686879,training,1.0,Macadamia Nuts,Big Island,2.04999995
19.43538127,-155.8762711,training,1.0,Coffee,Big Island,54.51269913
19.44201664,-155.88694215,training,1.0,Coffee,Big Island,22.4803009
19.44075642,-155.88086333,training,1.0,Coffee,Big Island,2.58678007
19.4375025,-155.88364952,training,1.0,Coffee,Big Island,3.33973002
19.43868964,-155.88413361,training,1.0,Macadamia Nuts,Big Island,4.718920229999999
19.43958025,-155.88015975,training,1.0,Coffee,Big Island,1.38512003
